time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2012-01-23T16:04:52.980Z,-36.409,-73.03,20,6.1,mww,388,34.3,,0.78,us,usp000jdvv,2014-11-07T01:46:49.697Z,"offshore Bio-Bio, Chile",earthquake
2012-01-22T05:53:42.080Z,-56.759,-25.147,13,6,mww,121,40.1,,0.97,us,usp000jdty,2014-11-07T01:46:49.342Z,"South Sandwich Islands region",earthquake
2012-01-21T18:47:11.560Z,14.873,-93.005,45,6.2,mww,619,31.9,,1.06,us,usp000jdt7,2014-11-07T01:46:49.153Z,"offshore Chiapas, Mexico",earthquake
2012-01-15T14:21:31.370Z,-60.882,-55.965,10,6,mwc,212,36.8,,1.07,us,usp000jdhs,2014-11-07T01:46:47.353Z,"South Shetland Islands",earthquake
2012-01-15T13:40:19.540Z,-60.948,-56.113,8,6.6,mww,147,19.6,,1.14,us,usp000jdhq,2014-11-07T01:46:47.319Z,"South Shetland Islands",earthquake
2012-01-10T18:36:59.080Z,2.433,93.21,19,7.2,mww,443,17,,1.09,us,usp000jdar,2014-11-07T01:46:45.990Z,"off the west coast of northern Sumatra",earthquake
2012-01-10T18:36:59.000Z,2.43,92.9097,21.5,7.2,mww,,,,,duputel,duputel201201101837a,2015-02-12T16:21:23.000Z,"off the west coast of northern Sumatra",earthquake
2012-01-09T04:07:14.670Z,-10.617,165.16,28,6.4,mww,592,16.4,,0.88,us,usp000jd8k,2014-11-07T01:46:45.118Z,"Santa Cruz Islands",earthquake
2012-01-01T05:27:56.000Z,31.56,138.3045,360.5,6.8,mww,,,,,duputel,duputel201201010527a,2015-02-12T16:21:23.000Z,"Izu Islands, Japan region",earthquake
2012-01-01T05:27:55.980Z,31.456,138.072,365.3,6.8,mww,628,10.8,,0.84,us,usp000jcws,2014-11-07T01:46:41.158Z,"Izu Islands, Japan region",earthquake
2011-12-27T15:21:56.840Z,51.842,95.911,15,6.6,mww,545,17.6,,0.81,us,usp000jcq2,2015-02-12T20:19:00.764Z,"southwestern Siberia, Russia",earthquake
2011-12-27T15:21:56.000Z,51.842,95.911,15,6.7,,,,,,atlas,atlas20111227152156,2015-02-04T11:42:02.014Z,"southwestern Siberia, Russia",earthquake
2011-12-26T04:48:08.870Z,-16.198,-173.862,90,6,mww,536,35.4,,0.95,us,usp000jcna,2015-02-12T21:26:26.879Z,"Tonga",earthquake
2011-12-15T10:10:07.210Z,-32.718,-179.099,32,6,mww,423,21.6,,1.09,us,usp000jc7p,2015-02-12T20:11:54.950Z,"south of the Kermadec Islands",earthquake
2011-12-14T05:04:58.630Z,-7.551,146.809,135,7.1,mww,485,10.6,,0.78,us,usp000jc5z,2015-02-12T21:59:41.766Z,"eastern New Guinea region, Papua New Guinea",earthquake
2011-12-13T07:52:11.930Z,0.041,123.03,161,6,mww,536,13.9,,0.95,us,usp000jc4z,2015-02-12T21:28:56.936Z,"Minahasa, Sulawesi, Indonesia",earthquake
2011-12-11T09:54:55.200Z,-56.009,-28.184,116,6.2,mww,430,23.5,,0.94,us,usp000jc2q,2015-02-12T20:56:30.050Z,"South Sandwich Islands region",earthquake
2011-12-11T01:47:25.560Z,17.986,-99.789,59,6.5,mww,578,38.6,,0.93,us,usp000jc1y,2015-02-12T20:56:59.506Z,"Guerrero, Mexico",earthquake
2011-12-07T22:23:09.730Z,-27.899,-70.918,20,6.1,mww,473,35.2,,0.82,us,usp000jby0,2014-11-07T01:46:31.927Z,"Atacama, Chile",earthquake
2011-12-07T22:23:09.000Z,-27.898,-71.195,20,6.1,mw,,,,,iscgem,iscgem600018366,2015-02-12T23:01:29.201Z,"offshore Atacama, Chile",earthquake
2011-11-30T00:27:07.000Z,15.46,119.077,15,6,mw,,,,,iscgem,iscgem603356371,2015-02-12T23:34:33.235Z,"Luzon, Philippines",earthquake
2011-11-30T00:27:06.990Z,15.455,118.999,9,6,mww,370,11.5,,1.01,us,usp000jbmj,2014-11-07T01:46:25.967Z,"Philippine Islands region",earthquake
2011-11-28T12:26:45.450Z,-5.48,153.733,25,6.1,mww,265,15.1,,1.12,us,usp000jbhn,2015-02-12T21:53:23.172Z,"New Ireland region, Papua New Guinea",earthquake
2011-11-24T10:25:34.030Z,41.898,142.639,38,6.2,mww,580,18.3,,0.79,us,usp000jbb8,2015-02-04T11:40:01.198Z,"Hokkaido, Japan region",earthquake
2011-11-24T10:25:34.000Z,41.888,142.775,46.8,6.2,mw,,,,,iscgem,iscgem603356331,2015-02-12T23:18:28.904Z,"Hokkaido, Japan region",earthquake
2011-11-23T19:24:31.470Z,37.365,141.368,34,6.1,mww,496,23.4,,0.73,us,usp000jbaf,2015-02-12T22:12:45.335Z,"near the east coast of Honshu, Japan",earthquake
2011-11-23T19:24:31.000Z,37.365,141.368,34,6.1,,,,,,atlas,atlas20111123192431,2015-02-04T11:39:47.270Z,"near the east coast of Honshu, Japan",earthquake
2011-11-22T18:48:16.300Z,-15.364,-65.09,549.9,6.6,mww,832,11.2,,0.8,us,usp000jb98,2015-02-12T16:21:23.000Z,"Beni, Bolivia",earthquake
2011-11-22T18:48:16.000Z,-15.316,-65.165,556,6.6,mw,,,,,iscgem,iscgem602009793,2015-02-12T21:15:12.775Z,"Beni, Bolivia",earthquake
2011-11-17T01:57:05.730Z,-1.702,-81.546,26.6,6,mww,499,37.6,,0.74,us,usp000jayv,2014-11-07T01:46:21.820Z,"off the coast of Ecuador",earthquake
2011-11-17T01:57:03.000Z,-1.733,-81.688,15,6,mw,,,,,iscgem,iscgem17542862,2015-02-12T23:38:28.089Z,"off the coast of Ecuador",earthquake
2011-11-14T04:05:11.390Z,-0.949,126.91,17,6.3,mww,274,27.9,,1.04,us,usp000jav0,2015-02-12T23:20:50.546Z,"Molucca Sea",earthquake
2011-11-11T10:41:37.480Z,-55.981,-124.439,10,6,mww,62,49,,1.44,us,usp000japr,2015-02-12T23:21:30.983Z,"southern East Pacific Rise",earthquake
2011-11-08T02:59:08.510Z,27.324,125.621,224.9,6.9,mww,665,11.7,,0.97,us,usp000jajd,2015-02-12T21:06:53.721Z,"northeast of Taiwan",earthquake
2011-11-07T22:35:25.630Z,11.56,-85.861,177,6,mww,623,29.2,,1.12,us,usp000jaj2,2014-11-07T01:46:19.028Z,"Nicaragua",earthquake
2011-11-07T22:35:25.000Z,11.682,-85.783,179.2,6,mw,,,,,iscgem,iscgem17521557,2015-02-12T20:27:46.129Z,"Nicaragua",earthquake
2011-11-02T14:59:27.940Z,-55.294,-128.843,10,6.1,mww,148,30.2,,1.04,us,usp000ja8d,2015-02-12T21:11:01.592Z,"Pacific-Antarctic Ridge",earthquake
2011-11-01T12:32:00.430Z,19.831,-109.205,10,6.3,mww,401,93.8,,1.03,us,usp000ja6t,2015-02-12T23:47:07.617Z,"Revilla Gigedo Islands region",earthquake
2011-10-28T18:54:34.040Z,-14.438,-75.966,24,6.9,mww,474,46.5,,1,us,usp000ja1p,2015-02-12T16:21:23.000Z,"near the coast of central Peru",earthquake
2011-10-28T18:54:34.000Z,-14.516,-76.103,25,7,mw,,,,,iscgem,iscgem17442846,2015-02-12T23:47:27.006Z,"near the coast of central Peru",earthquake
2011-10-27T00:15:24.520Z,-17.941,-179.531,602.9,6,mww,465,18.9,,0.86,us,usp000j9yn,2015-02-12T22:04:03.841Z,"Fiji region",earthquake
2011-10-23T20:45:37.000Z,38.544,43.161,15,6,mw,,,,,iscgem,iscgem17394937,2015-02-12T20:21:20.517Z,"eastern Turkey",earthquake
2011-10-23T10:41:23.250Z,38.721,43.508,18,7.1,mww,693,19.7,,0.93,us,usp000j9rr,2015-02-12T23:42:02.996Z,"eastern Turkey",earthquake
2011-10-23T10:41:21.000Z,38.689,43.4657,19,7.2,,,,,,atlas,atlas20111023104121,2015-02-04T11:33:42.558Z,"eastern Turkey",earthquake
2011-10-21T17:57:16.100Z,-28.993,-176.238,33,7.4,mww,707,14.8,,0.87,us,usp000j9nm,2015-02-12T16:21:23.000Z,"Kermadec Islands region",earthquake
2011-10-21T17:57:13.000Z,-28.927,-176.101,15,7.4,mw,,,,,iscgem,iscgem17391497,2015-02-12T23:41:14.650Z,"Kermadec Islands region",earthquake
2011-10-21T08:02:37.950Z,43.892,142.479,187,6.1,mww,674,10.7,,0.74,us,usp000j9mz,2014-11-07T01:46:08.446Z,"Hokkaido, Japan region",earthquake
2011-10-21T08:02:37.000Z,43.877,142.541,187.5,6.2,mw,,,,,iscgem,iscgem17389933,2015-02-12T21:36:27.630Z,"Hokkaido, Japan region",earthquake
2011-10-18T05:05:06.250Z,-5.785,151.037,26,6.1,mww,360,14.9,,0.95,us,usp000j9ge,2015-02-12T23:35:34.261Z,"New Britain region, Papua New Guinea",earthquake
2011-10-14T06:10:14.600Z,54.08,123.722,12,6,mww,499,25.7,,0.76,us,usp000j9aw,2015-02-12T20:40:58.152Z,"Amurskaya Oblast', Russia",earthquake
2011-10-14T03:35:14.810Z,-6.57,147.881,37,6.5,mww,423,12.6,,1.13,us,usp000j9as,2015-02-04T11:32:19.998Z,"eastern New Guinea region, Papua New Guinea",earthquake
2011-10-14T03:35:14.000Z,-6.606,147.921,35,6.5,mw,,,,,iscgem,iscgem17491173,2015-02-12T21:59:45.816Z,"eastern New Guinea region, Papua New Guinea",earthquake
2011-10-13T03:16:30.160Z,-9.35,114.587,39,6.1,mww,456,18.4,,1.07,us,usp000j99g,2015-02-12T21:14:51.462Z,"south of Bali, Indonesia",earthquake
2011-10-07T08:58:29.000Z,-32.491,-178.851,40,6.1,mw,,,,,iscgem,iscgem602006986,2015-02-12T21:00:38.409Z,"south of the Kermadec Islands",earthquake
2011-10-07T08:58:28.910Z,-32.514,-179.038,36,6.1,mww,396,18.9,,0.97,us,usp000j91e,2014-11-07T01:46:04.887Z,"south of the Kermadec Islands",earthquake
2011-09-22T23:07:03.570Z,-15.437,-175.311,10,6.4,mww,397,25.9,,1.21,us,usp000j8e3,2015-02-12T23:11:33.073Z,"Tonga",earthquake
2011-09-18T12:40:51.830Z,27.73,88.155,50,6.9,mww,383,13,,0.96,us,usp000j88b,2015-02-12T22:43:12.128Z,"Sikkim, India",earthquake
2011-09-16T21:08:05.000Z,40.249,143.123,25,6,mw,,,,,iscgem,iscgem603334859,2015-02-12T23:33:37.147Z,"off the east coast of Honshu, Japan",earthquake
2011-09-16T19:26:40.260Z,40.273,142.779,30,6.7,mwc,667,10.9,,0.88,us,usp000j84y,2015-02-12T16:21:23.000Z,"near the east coast of Honshu, Japan",earthquake
2011-09-16T19:26:40.000Z,40.296,142.919,30,6.7,mw,,,,,iscgem,iscgem603334857,2015-02-12T20:28:18.046Z,"near the east coast of Honshu, Japan",earthquake
2011-09-15T19:31:04.080Z,-21.611,-179.528,644.6,7.3,mww,646,22.2,,1.06,us,usp000j83e,2015-02-12T16:21:23.000Z,"Fiji region",earthquake
2011-09-15T19:31:02.000Z,-21.596,-179.352,618.2,7.3,mw,,,,,iscgem,iscgem17227549,2015-02-12T20:44:04.680Z,"Fiji region",earthquake
2011-09-15T08:00:09.640Z,36.256,141.338,28,6.1,mww,403,63.5,,0.81,us,usp000j82k,2015-02-12T22:30:05.265Z,"near the east coast of Honshu, Japan",earthquake
2011-09-15T07:53:18.630Z,-35.366,-179.039,10,6.1,mww,269,23.6,,1.07,us,usp000j82j,2015-02-12T22:59:05.754Z,"east of the North Island of New Zealand",earthquake
2011-09-14T18:10:09.000Z,53.107,172.984,15,6,mww,384,16.7,,0.89,us,usp000j81y,2015-02-12T23:22:05.274Z,"Near Islands, Aleutian Islands, Alaska",earthquake
2011-09-09T19:41:34.150Z,49.535,-126.893,22,6.4,mww,650,28.1,,1.02,us,usp000j7ur,2015-02-04T11:28:36.891Z,"Vancouver Island, Canada region",earthquake
2011-09-09T19:41:33.000Z,49.396,-127.081,17.3,6.5,mw,,,,,iscgem,iscgem17218148,2015-02-12T21:58:40.457Z,"Vancouver Island, Canada region",earthquake
2011-09-05T17:55:12.000Z,2.97,97.97,100,6.7,mw,,,,,iscgem,iscgem603334757,2015-02-12T22:18:00.997Z,"northern Sumatra, Indonesia",earthquake
2011-09-05T17:55:11.220Z,2.965,97.893,91,6.7,mww,447,15.3,,1.02,us,usp000j7nn,2015-02-12T16:21:23.000Z,"northern Sumatra, Indonesia",earthquake
2011-09-05T09:52:01.130Z,-15.295,-173.621,37,6.2,mww,567,23.4,,0.76,us,usp000j7n5,2014-11-07T01:45:50.411Z,"Tonga",earthquake
2011-09-05T09:52:00.000Z,-15.214,-173.585,35,6.2,mw,,,,,iscgem,iscgem17208843,2015-02-12T23:34:56.224Z,"Tonga",earthquake
2011-09-03T22:55:40.920Z,-20.671,169.716,185.1,7,mww,406,15.3,,0.99,us,usp000j7jb,2015-02-12T16:21:23.000Z,"Vanuatu",earthquake
2011-09-03T22:55:36.000Z,-20.616,169.778,140,7,mw,,,,,iscgem,iscgem603334728,2015-02-12T21:31:37.559Z,"Vanuatu",earthquake
2011-09-03T04:48:57.310Z,-56.451,-26.847,84,6.4,mww,254,26.4,,1,us,usp000j7gq,2015-02-12T21:19:56.149Z,"South Sandwich Islands region",earthquake
2011-09-02T13:47:10.000Z,-28.408,-63.129,591.5,6.7,mw,,,,,iscgem,iscgem17172511,2015-02-12T22:39:29.954Z,"Santiago Del Estero, Argentina",earthquake
2011-09-02T13:47:09.620Z,-28.398,-63.029,578.9,6.7,mww,532,24.9,,0.85,us,usp000j7ee,2015-02-12T16:21:22.000Z,"Santiago Del Estero, Argentina",earthquake
2011-09-02T10:55:53.590Z,52.171,-171.708,32,6.9,mww,779,19.5,,1.41,us,usp000j7dc,2015-02-12T22:13:16.291Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
2011-09-01T06:14:38.870Z,-12.36,166.656,41,6,mww,315,25.9,,1.21,us,usp000j7bw,2015-02-12T23:46:38.760Z,"Santa Cruz Islands",earthquake
2011-08-30T06:57:41.610Z,-6.362,126.752,469.8,6.9,mww,468,19.4,,0.9,us,usp000j78h,2015-02-12T20:35:19.359Z,"Banda Sea",earthquake
2011-08-24T23:06:17.090Z,-18.155,167.727,13,6.2,mww,352,22.4,,1.16,us,usp000j6zp,2015-02-12T21:52:40.108Z,"Vanuatu",earthquake
2011-08-24T17:46:11.650Z,-7.641,-74.525,147,7,mww,471,26.9,,0.87,us,usp000j6z8,2015-02-12T22:11:38.344Z,"northern Peru",earthquake
2011-08-24T17:46:11.000Z,-7.64,-74.3282,150.5,7,mww,,,,,duputel,duputel201108241746a,2015-02-12T16:21:22.000Z,"northern Peru",earthquake
2011-08-22T20:12:20.950Z,-6.282,104.054,29,6.1,mww,317,16.1,,0.95,us,usp000j6vx,2015-02-12T22:13:57.771Z,"Sunda Strait, Indonesia",earthquake
2011-08-20T18:19:23.550Z,-18.311,168.218,28,7.1,mww,564,12.3,,1.07,us,usp000j6rj,2015-02-12T20:25:24.055Z,"Vanuatu",earthquake
2011-08-20T17:13:06.380Z,-18.308,168.156,35,6.5,mwc,322,15,,1.09,us,usp000j6rb,2015-02-12T23:21:09.248Z,"Vanuatu",earthquake
2011-08-20T16:55:03.000Z,-18.27,168.103,30,7.1,mw,,,,,iscgem,iscgem16990846,2015-02-12T22:27:27.590Z,"Vanuatu",earthquake
2011-08-20T16:55:02.810Z,-18.365,168.143,32,7.2,mww,280,18.4,,1.26,us,usp000j6r4,2015-02-12T16:21:22.000Z,"Vanuatu",earthquake
2011-08-19T05:36:33.040Z,37.671,141.652,47,6.2,mww,669,10,,0.74,us,usp000j6nx,2015-02-12T20:50:37.514Z,"near the east coast of Honshu, Japan",earthquake
2011-08-19T03:54:26.780Z,-16.522,-177.004,407.9,6.2,mww,449,18.9,,0.82,us,usp000j6nt,2015-02-12T23:38:29.517Z,"Fiji region",earthquake
2011-08-17T11:44:08.370Z,36.765,143.77,9,6.1,mww,305,15.7,,0.81,us,usp000j6kt,2015-02-12T20:35:54.205Z,"off the east coast of Honshu, Japan",earthquake
2011-08-16T11:03:56.430Z,-2.323,128.011,26,6.1,mww,323,20.9,,1.06,us,usp000j6hz,2015-02-12T22:01:01.562Z,"Ceram Sea, Indonesia",earthquake
2011-08-10T23:45:43.040Z,-7.04,-12.618,10,6,mww,181,26,,1.2,us,usp000j69g,2015-02-12T21:41:26.747Z,"Ascension Island region",earthquake
2011-08-04T13:51:34.560Z,48.833,154.769,36,6.1,mww,512,28.9,,0.84,us,usp000j5yv,2015-02-12T20:11:05.849Z,"Kuril Islands",earthquake
2011-08-01T14:58:10.000Z,34.67,138.513,25.4,6,mw,,,,,iscgem,iscgem603829393,2015-02-12T21:06:27.400Z,"near the south coast of Honshu, Japan",earthquake
2011-07-31T23:38:57.000Z,-3.518,144.995,20,6.6,mw,,,,,iscgem,iscgem16910608,2015-02-12T20:51:00.989Z,"near the north coast of New Guinea, Papua New Guinea",earthquake
2011-07-31T23:38:56.610Z,-3.518,144.828,10,6.6,mww,229,16.6,,0.96,us,usp000j5t4,2015-02-12T16:21:22.000Z,"near the north coast of New Guinea, Papua New Guinea",earthquake
2011-07-31T14:34:47.320Z,-17.016,171.579,10,6.1,mww,437,15.8,,0.88,us,usp000j5sk,2015-02-12T20:17:10.599Z,"Vanuatu region",earthquake
2011-07-30T18:53:50.720Z,36.942,140.955,38,6.3,mww,701,15.6,,0.81,us,usp000j5rk,2015-02-12T22:46:50.353Z,"near the east coast of Honshu, Japan",earthquake
2011-07-29T07:42:23.400Z,-23.801,179.751,532,6.7,mww,614,14.5,,0.98,us,usp000j5nv,2015-02-12T20:35:21.432Z,"south of the Fiji Islands",earthquake
2011-07-26T17:44:20.380Z,25.101,-109.525,12,6,mww,379,81.3,,1.19,us,usp000j5hr,2015-02-12T21:39:44.764Z,"Gulf of California",earthquake
2011-07-25T00:50:47.590Z,-3.182,150.611,10,6.3,mww,256,15.9,,1.19,us,usp000j5eq,2015-02-12T20:21:37.321Z,"New Ireland region, Papua New Guinea",earthquake
2011-07-24T18:51:25.070Z,37.73,141.39,40,6.3,mww,454,17.1,,0.84,us,usp000j5ed,2015-02-04T11:22:48.083Z,"near the east coast of Honshu, Japan",earthquake
2011-07-24T18:51:24.000Z,37.741,141.549,40,6.3,mw,,,,,iscgem,iscgem16884580,2015-02-12T22:37:21.792Z,"near the east coast of Honshu, Japan",earthquake
2011-07-23T04:34:24.180Z,38.898,141.815,41,6.3,mww,502,30.4,,0.82,us,usp000j5by,2015-02-04T11:22:30.070Z,"near the east coast of Honshu, Japan",earthquake
2011-07-23T04:34:24.000Z,38.927,141.879,45,6.3,mw,,,,,iscgem,iscgem16884004,2015-02-12T21:02:24.167Z,"near the east coast of Honshu, Japan",earthquake
2011-07-21T23:01:42.510Z,-62.496,164.452,10,6,mww,75,66.3,,1,us,usp000j59g,2015-02-12T22:35:01.162Z,"Balleny Islands region",earthquake
2011-07-20T22:04:59.320Z,-10.34,162.01,21,6,mww,460,16.4,,0.91,us,usp000j57s,2015-02-12T22:47:41.938Z,"Solomon Islands",earthquake
2011-07-19T19:35:43.480Z,40.081,71.41,20,6.1,mww,510,32.7,,0.9,us,usp000j560,2015-02-12T20:31:35.116Z,"Kyrgyzstan",earthquake
2011-07-16T19:59:12.890Z,54.787,-161.29,36,6.1,mww,720,47.6,,1.36,us,usp000j51f,2015-02-12T21:29:25.177Z,"Alaska Peninsula",earthquake
2011-07-16T00:26:12.640Z,-33.819,-71.832,20,6,mww,334,39.8,,0.84,us,usp000j4zz,2015-02-04T11:20:56.267Z,"offshore Valparaiso, Chile",earthquake
2011-07-16T00:26:12.000Z,-33.903,-72.072,25,6,mw,,,,,iscgem,iscgem16845236,2015-02-12T22:50:25.443Z,"offshore Libertador O'Higgins, Chile",earthquake
2011-07-15T13:26:02.950Z,-60.762,-23.523,10,6.1,mww,141,43.8,,1.27,us,usp000j4yz,2015-02-12T21:13:53.912Z,"South Sandwich Islands region",earthquake
2011-07-11T20:47:04.300Z,9.509,122.175,19,6.4,mww,401,14.5,,1.26,us,usp000j4p4,2015-02-12T21:48:40.031Z,"Negros, Philippines",earthquake
2011-07-11T20:47:04.000Z,9.71,122.2714,30.5,6.4,mww,,,,,duputel,duputel201107112047a,2015-02-12T16:21:22.000Z,"Negros, Philippines",earthquake
2011-07-10T00:57:10.800Z,38.034,143.264,23,7,mww,531,12.4,,1.04,us,usp000j4gp,2015-02-12T23:22:29.547Z,"off the east coast of Honshu, Japan",earthquake
2011-07-10T00:57:10.000Z,37.93,143.6409,30.5,7,mww,,,,,duputel,duputel201107100057a,2015-02-12T16:21:22.000Z,"off the east coast of Honshu, Japan",earthquake
2011-07-09T19:35:18.750Z,-29.436,-177.007,15.2,6,mww,235,42.1,,1.14,us,usp000j4fs,2015-02-12T22:05:08.189Z,"Kermadec Islands, New Zealand",earthquake
2011-07-09T15:02:27.240Z,-29.337,-177.051,14,6,mww,238,33.2,,1.05,us,usp000j4f4,2015-02-12T23:47:51.252Z,"Kermadec Islands, New Zealand",earthquake
2011-07-06T19:03:18.260Z,-29.539,-176.34,17,7.6,mww,567,33.5,,1.17,us,usp000j48h,2015-02-12T20:55:16.911Z,"Kermadec Islands region",earthquake
2011-06-26T12:16:38.600Z,-2.384,136.631,17,6.3,mww,332,16.3,,1.09,us,usp000j3sp,2015-02-12T20:39:46.079Z,"near the north coast of Papua, Indonesia",earthquake
2011-06-24T06:33:07.850Z,-10.925,165.931,72.1,6.1,mwc,431,16.5,,0.69,us,usp000j3n9,2015-02-12T23:28:20.503Z,"Santa Cruz Islands",earthquake
2011-06-24T03:09:40.000Z,51.983,-171.819,65,7.3,mw,,,,,iscgem,iscgem602897721,2015-02-12T23:13:51.750Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
2011-06-24T03:09:39.470Z,52.05,-171.836,52,7.3,mww,791,15.3,,1.05,us,usp000j3mq,2015-02-12T16:21:22.000Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
2011-06-22T21:50:52.350Z,39.955,142.205,33,6.7,mww,592,24.9,,0.9,us,usp000j3k6,2015-02-12T21:34:05.354Z,"near the east coast of Honshu, Japan",earthquake
2011-06-21T02:04:15.940Z,-11.479,165.551,14,6,mww,383,17,,0.92,us,usp000j3gd,2015-02-12T22:50:39.663Z,"Santa Cruz Islands",earthquake
2011-06-20T16:36:01.160Z,-21.701,-68.228,128,6.4,mww,481,24.7,,0.88,us,usp000j3fk,2015-02-12T20:16:57.962Z,"Antofagasta, Chile",earthquake
2011-06-16T00:03:37.000Z,-5.883,151.192,25,6.3,mw,,,,,iscgem,iscgem602918643,2015-02-12T20:29:15.846Z,"New Britain region, Papua New Guinea",earthquake
2011-06-16T00:03:35.790Z,-5.928,151.04,16,6.4,mww,448,15.6,,1.31,us,usp000j37m,2015-02-04T11:18:17.504Z,"New Britain region, Papua New Guinea",earthquake
2011-06-13T14:31:22.990Z,2.515,126.457,61.1,6.3,mww,439,12.8,,1.06,us,usp000j348,2015-02-12T20:57:04.615Z,"Molucca Sea",earthquake
2011-06-13T02:20:50.000Z,-43.58,172.74,9,6,,,,,,atlas,atlas20110613022050,2015-02-04T11:18:02.000Z,"South Island of New Zealand",earthquake
2011-06-05T11:51:12.010Z,-55.843,146.62,3,6.4,mww,395,23.9,,1.19,us,usp000j2rm,2015-02-12T20:35:03.481Z,"west of Macquarie Island",earthquake
2011-06-03T00:05:00.830Z,37.285,143.907,14,6.1,mww,637,12.5,,0.87,us,usp000j2kz,2015-02-12T20:59:29.490Z,"off the east coast of Honshu, Japan",earthquake
2011-06-01T12:55:22.380Z,-37.578,-73.691,21,6.3,mww,276,39.9,,1.17,us,usp000j2hv,2015-02-12T21:29:32.196Z,"offshore Bio-Bio, Chile",earthquake
2011-05-15T18:37:10.370Z,-6.104,154.414,40,6.4,mww,356,11.3,,1.21,us,usp000j1nf,2015-02-12T21:06:54.065Z,"Bougainville region, Papua New Guinea",earthquake
2011-05-15T13:08:13.060Z,0.569,-25.647,10,6.1,mww,163,44.4,,1.24,us,usp000j1n3,2015-02-12T20:51:51.244Z,"central Mid-Atlantic Ridge",earthquake
2011-05-14T21:07:21.000Z,36.43,70.727,205.3,6,mw,,,,,iscgem,iscgem16512075,2015-02-12T21:25:11.400Z,"Hindu Kush region, Afghanistan",earthquake
2011-05-13T23:35:52.860Z,37.396,141.341,35,6.1,mww,392,31.7,,0.98,us,usp000j1jk,2015-02-04T11:16:11.438Z,"near the east coast of Honshu, Japan",earthquake
2011-05-13T23:35:52.000Z,37.408,141.462,38.7,6.1,mw,,,,,iscgem,iscgem16509660,2015-02-12T23:01:47.561Z,"near the east coast of Honshu, Japan",earthquake
2011-05-13T22:47:54.000Z,10.129,-84.185,70,6,mw,,,,,iscgem,iscgem602607319,2015-02-12T21:40:16.245Z,"Costa Rica",earthquake
2011-05-10T08:55:09.000Z,-20.292,168.286,15,6.8,mw,,,,,iscgem,iscgem16502541,2015-02-12T21:32:45.420Z,"Loyalty Islands, New Caledonia",earthquake
2011-05-10T08:55:08.930Z,-20.244,168.226,11,6.8,mww,519,12.5,,1.15,us,usp000j1a8,2015-02-12T16:21:22.000Z,"Loyalty Islands, New Caledonia",earthquake
2011-05-05T14:58:18.680Z,38.17,144.032,11,6,mww,447,18,,0.9,us,usp000j11c,2015-02-12T22:16:45.843Z,"off the east coast of Honshu, Japan",earthquake
2011-04-30T08:19:16.710Z,6.854,-82.33,12,6.1,mww,377,59,,1.24,us,usp000j0tf,2015-02-12T20:21:51.638Z,"south of Panama",earthquake
2011-04-24T23:07:52.000Z,-4.451,122.857,15,6.1,mw,,,,,iscgem,iscgem16453181,2015-02-12T20:33:06.809Z,"Sulawesi, Indonesia",earthquake
2011-04-24T23:07:51.490Z,-4.586,122.771,8,6.1,mww,204,40.8,,1.48,us,usp000j0hc,2015-02-04T11:15:04.855Z,"Sulawesi, Indonesia",earthquake
2011-04-23T04:16:55.000Z,-10.356,161.24,88.9,6.8,mw,,,,,iscgem,iscgem602546183,2015-02-12T22:04:26.746Z,"Solomon Islands",earthquake
2011-04-23T04:16:54.720Z,-10.375,161.2,79,6.8,mww,445,13,,0.98,us,usp000j0eh,2015-02-12T16:21:22.000Z,"Solomon Islands",earthquake
2011-04-21T13:37:03.340Z,35.579,140.305,43,6.2,mww,393,28.2,,1.12,us,usp000j0c3,2015-02-04T11:14:34.934Z,"near the east coast of Honshu, Japan",earthquake
2011-04-21T13:37:03.000Z,35.657,140.534,45,6.2,mw,,,,,iscgem,iscgem16450819,2015-02-12T23:47:19.930Z,"near the east coast of Honshu, Japan",earthquake
2011-04-18T13:03:02.730Z,-34.336,179.874,86,6.6,mww,467,22.2,,1.09,us,usp000j06q,2015-02-12T20:52:28.861Z,"south of the Kermadec Islands",earthquake
2011-04-13T19:57:25.420Z,39.583,143.34,22,6,mww,427,33.7,,0.88,us,usp000hzw1,2014-11-07T01:44:32.586Z,"off the east coast of Honshu, Japan",earthquake
2011-04-13T19:57:23.000Z,39.566,143.519,15,6,mw,,,,,iscgem,iscgem16426887,2015-02-12T23:16:36.000Z,"off the east coast of Honshu, Japan",earthquake
2011-04-12T05:07:42.000Z,37,140.7,10.6,6,,,,,,atlas,atlas20110412050742,2015-02-04T11:14:16.195Z,"near the east coast of Honshu, Japan",earthquake
2011-04-11T23:08:16.870Z,35.417,140.575,15,6.2,mww,514,15.4,,1.23,us,usp000hzsk,2015-02-12T22:09:22.456Z,"near the east coast of Honshu, Japan",earthquake
2011-04-11T23:08:16.000Z,35.406,140.542,13.1,6.2,,,,,,atlas,atlas20110411230816,2015-02-04T11:14:00.577Z,"near the east coast of Honshu, Japan",earthquake
2011-04-11T08:16:12.730Z,37.001,140.401,11,6.6,mww,586,10.1,,0.78,us,usp000hzq8,2015-02-04T11:12:59.939Z,"eastern Honshu, Japan",earthquake
